"x","y",".sample"
0,0.851293692639228,1
1.05263157894737,7.30464934438936,1
2.10526315789474,2.79490432394111,1
3.15789473684211,10.4017771846124,1
4.21052631578947,8.23197143314129,1
5.26315789473684,15.659585227062,1
6.31578947368421,17.9405234551599,1
7.36842105263158,24.2403089997592,1
8.42105263157895,23.071730044312,1
9.47368421052632,21.5153270060706,1
10.5263157894737,38.4374018791687,1
11.5789473684211,37.8045378596534,1
12.6315789473684,42.2993372722228,1
13.6842105263158,49.4828016535549,1
14.7368421052632,59.8198684012492,1
15.7894736842105,70.1802687708776,1
16.8421052631579,66.7671462281654,1
17.8947368421053,75.3386073358606,1
18.9473684210526,102.92196917336,1
20,101.184227715117,1
0,1.06412959487459,2
1.05263157894737,2.01322859911567,2
2.10526315789474,5.32006124388957,2
3.15789473684211,5.60819891337963,2
4.21052631578947,9.13171553103862,2
5.26315789473684,7.56518032484592,2
6.31578947368421,11.668485930435,2
7.36842105263158,12.2525005080704,2
8.42105263157895,20.3328796748247,2
9.47368421052632,22.5992162333865,2
10.5263157894737,18.4208195540096,2
11.5789473684211,31.3551264352753,2
12.6315789473684,31.1141000746469,2
13.6842105263158,27.9781117813512,2
14.7368421052632,53.259183435795,2
15.7894736842105,57.2219541371141,2
16.8421052631579,60.6675757318976,2
17.8947368421053,54.3628178521062,2
18.9473684210526,79.2865509927815,2
20,86.0621112994631,2
0,-0.819940163102579,3
1.05263157894737,3.61167079537745,3
2.10526315789474,8.72417642146,3
3.15789473684211,9.29562967251476,3
4.21052631578947,9.95916542845044,3
5.26315789473684,13.2172192437528,3
6.31578947368421,23.7018584835619,3
7.36842105263158,20.4732593074395,3
8.42105263157895,24.4719896506529,3
9.47368421052632,29.6130505037657,3
10.5263157894737,24.078589349122,3
11.5789473684211,42.4081751085671,3
12.6315789473684,45.7904302833952,3
13.6842105263158,52.857850213036,3
14.7368421052632,56.9146761739725,3
15.7894736842105,66.3051041065631,3
16.8421052631579,71.6111016904888,3
17.8947368421053,76.6867362467319,3
18.9473684210526,94.1637520804818,3
20,93.9467478426845,3
0,4.27285091187225,4
1.05263157894737,3.58250379027407,4
2.10526315789474,2.84443401517799,4
3.15789473684211,11.9791524038299,4
4.21052631578947,11.4499123687944,4
5.26315789473684,12.8995150580649,4
6.31578947368421,18.0355591217954,4
7.36842105263158,29.5016643342138,4
8.42105263157895,24.5084707356685,4
9.47368421052632,22.1131536527625,4
10.5263157894737,27.1054842846387,4
11.5789473684211,35.7626148124092,4
12.6315789473684,46.314203966303,4
13.6842105263158,44.3078695450339,4
14.7368421052632,59.0850707508631,4
15.7894736842105,70.5308613171604,4
16.8421052631579,67.4788573229778,4
17.8947368421053,77.9358284784328,4
18.9473684210526,78.8001398854881,4
20,102.793720150841,4
0,0.0389029320147394,5
1.05263157894737,7.33611099078913,5
2.10526315789474,10.1592698317706,5
3.15789473684211,8.56105756704821,5
4.21052631578947,8.0921658664973,5
5.26315789473684,18.1269983157263,5
6.31578947368421,16.3293014424877,5
7.36842105263158,18.4498888995805,5
8.42105263157895,24.7254469053763,5
9.47368421052632,30.5534068979761,5
10.5263157894737,42.5153026949297,5
11.5789473684211,32.8391228392644,5
12.6315789473684,37.2246595728908,5
13.6842105263158,51.6434043160547,5
14.7368421052632,60.8601872643115,5
15.7894736842105,56.1776631730898,5
16.8421052631579,77.6891817197879,5
17.8947368421053,90.8739306657212,5
18.9473684210526,91.8918380981734,5
20,100.578229375287,5
0,1.75375505187747,6
1.05263157894737,2.97560151064551,6
2.10526315789474,8.3890838357124,6
3.15789473684211,4.35636370601432,6
4.21052631578947,8.7044254456396,6
5.26315789473684,20.46604864713,6
6.31578947368421,16.5566006163405,6
7.36842105263158,23.5770498653013,6
8.42105263157895,30.4014771914903,6
9.47368421052632,36.9961991018466,6
10.5263157894737,35.2043967577821,6
11.5789473684211,41.3022005797471,6
12.6315789473684,43.0132434089991,6
13.6842105263158,51.9407795074835,6
14.7368421052632,58.9627779281238,6
15.7894736842105,63.0843713041677,6
16.8421052631579,72.7185305590648,6
17.8947368421053,82.6416421543432,6
18.9473684210526,87.531576714178,6
20,110.972169774766,6
0,1.36008947954597,7
1.05263157894737,4.93838829178328,7
2.10526315789474,7.35022812512149,7
