"","x","y",".sample"
"1",0,0.966789866807445,1
"2",0.689655172413793,1.07941580037411,1
"3",1.37931034482759,0.925439015933588,1
"4",2.06896551724138,1.30106612621939,1
"5",2.75862068965517,1.39483810918077,1
"6",3.44827586206897,1.72907478705331,1
"7",4.13793103448276,2.1416145507246,1
"8",4.82758620689655,1.53784370882771,1
"9",5.51724137931035,1.87284945821476,1
"10",6.20689655172414,3.09608993251102,1
"11",6.89655172413793,2.29173641350332,1
"12",7.58620689655172,4.81115956755341,1
"13",8.27586206896552,6.54290734844696,1
"14",8.96551724137931,4.12082831322248,1
"15",9.6551724137931,9.36476377705605,1
"16",10.3448275862069,8.70922586380724,1
"17",11.0344827586207,11.7411754099723,1
"18",11.7241379310345,14.9811677683706,1
"19",12.4137931034483,10.4231690305513,1
"20",13.1034482758621,15.0867824388521,1
"21",13.7931034482759,26.3090392907734,1
"22",14.4827586206897,25.4012626304688,1
"23",15.1724137931034,14.2234060277075,1
"24",15.8620689655172,35.1840063010383,1
"25",16.551724137931,54.0575225547956,1
"26",17.2413793103448,66.8450001004975,1
"27",17.9310344827586,51.3152852739823,1
"28",18.6206896551724,108.168382894639,1
"29",19.3103448275862,92.5825950794528,1
"30",20,65.0254426367696,1
"31",0,0.855625341668895,2
"32",0.689655172413793,1.36414617530283,2
"33",1.37931034482759,0.983011561092573,2
"34",2.06896551724138,0.96985019201985,2
"35",2.75862068965517,1.11910889140779,2
"36",3.44827586206897,1.48769587126834,2
"37",4.13793103448276,1.30454243672851,2
"38",4.82758620689655,1.83160938481437,2
"39",5.51724137931035,1.37751748251683,2
"40",6.20689655172414,1.98255417794445,2
"41",6.89655172413793,2.65254976613745,2
"42",7.58620689655172,2.11388162172101,2
"43",8.27586206896552,6.40748744977881,2
"44",8.96551724137931,5.48844632423438,2
"45",9.6551724137931,4.85118915528286,2
"46",10.3448275862069,7.17316507091396,2
"47",11.0344827586207,8.76440958622597,2
"48",11.7241379310345,8.68189735732085,2
"49",12.4137931034483,16.2281593941693,2
"50",13.1034482758621,13.0231712329814,2
"51",13.7931034482759,18.1397526293346,2
"52",14.4827586206897,21.3282493206431,2
"53",15.1724137931034,36.8324236188905,2
"54",15.8620689655172,29.9362507372855,2
"55",16.551724137931,43.5061070999957,2
"56",17.2413793103448,28.4666223818895,2
"57",17.9310344827586,62.6371788852881,2
