"","x","y",".sample"
"1",0,1.00729747640792,1
"2",0.689655172413793,1.00246186452678,1
"3",1.37931034482759,1.11645296651506,1
"4",2.06896551724138,1.2549064496367,1
"5",2.75862068965517,1.33834234130516,1
"6",3.44827586206897,1.75213555142644,1
"7",4.13793103448276,1.65350713984448,1
"8",4.82758620689655,1.89842523407159,1
"9",5.51724137931035,1.62473606868456,1
"10",6.20689655172414,2.30730895864415,1
"11",6.89655172413793,2.91846008405709,1
"12",7.58620689655172,3.4887596301239,1
"13",8.27586206896552,3.20881334285141,1
"14",8.96551724137931,4.17790602513695,1
"15",9.6551724137931,5.9904749634897,1
"16",10.3448275862069,5.14204443092254,1
"17",11.0344827586207,6.88981416411695,1
"18",11.7241379310345,11.1017789839299,1
"19",12.4137931034483,10.4441645835896,1
"20",13.1034482758621,17.3375948618907,1
"21",13.7931034482759,15.2624387526344,1
"22",14.4827586206897,28.7011177830345,1
"23",15.1724137931034,24.8098488194349,1
"24",15.8620689655172,41.5340480550031,1
"25",16.551724137931,30.1930332922683,1
"26",17.2413793103448,53.8779550845556,1
"27",17.9310344827586,93.7672804655687,1
"28",18.6206896551724,113.58242706446,1
"29",19.3103448275862,77.926983501602,1
"30",20,100.401151267831,1
"31",0,1.03896358435149,2
"32",0.689655172413793,1.01921211133086,2
"33",1.37931034482759,1.46206296307201,2
"34",2.06896551724138,1.21581385233383,2
"35",2.75862068965517,1.40943272304374,2
"36",3.44827586206897,1.69404483439056,2
"37",4.13793103448276,1.97818266014351,2
"38",4.82758620689655,1.75641331324593,2
"39",5.51724137931035,1.8806538012362,2
"40",6.20689655172414,2.76526020670589,2
"41",6.89655172413793,2.96903114022897,2
"42",7.58620689655172,4.81304687736255,2
"43",8.27586206896552,3.37880035553964,2
"44",8.96551724137931,5.44129515619013,2
"45",9.6551724137931,4.04841185373292,2
"46",10.3448275862069,6.1543395297387,2
"47",11.0344827586207,6.40973608448644,2
"48",11.7241379310345,13.8539619502488,2
"49",12.4137931034483,17.9130241884014,2
"50",13.1034482758621,18.2828036288952,2
"51",13.7931034482759,14.3389612918306,2
"52",14.4827586206897,18.132732241009,2
"53",15.1724137931034,36.2353079665043,2
"54",15.8620689655172,27.699484507417,2
"55",16.551724137931,53.3033888629087,2
"56",17.2413793103448,69.5888571431722,2
"57",17.9310344827586,74.0509411663551,2
"58",18.6206896551724,58.7720925760346,2
"59",19.3103448275862,92.2216723112349,2
"60",20,128.176583558659,2
"61",0,0.948893411559458,3
"62",0.689655172413793,0.932132887147294,3
"63",1.37931034482759,1.10110256020143,3
"64",2.06896551724138,1.11281360896588,3
"65",2.75862068965517,1.44470435791992,3
"66",3.44827586206897,1.47398427798921,3
"67",4.13793103448276,2.5751874786483,3
"68",4.82758620689655,1.59877385814404,3
"69",5.51724137931035,1.79203410115646,3
"70",6.20689655172414,1.88838126023518,3
"71",6.89655172413793,3.62793137001892,3
"72",7.58620689655172,3.13935963859981,3
"73",8.27586206896552,3.53783474347792,3
"74",8.96551724137931,7.99991985565062,3
"75",9.6551724137931,4.78503368726397,3
"76",10.3448275862069,6.17761904429757,3
"77",11.0344827586207,7.24373935115204,3
"78",11.7241379310345,7.67527126335427,3
"79",12.4137931034483,13.7193534811001,3
"80",13.1034482758621,14.2534509543224,3
"81",13.7931034482759,27.739500286792,3
"82",14.4827586206897,25.3327331884359,3
"83",15.1724137931034,27.2032584116657,3
"84",15.8620689655172,19.7546259681116,3
"85",16.551724137931,40.1996948276493,3
"86",17.2413793103448,30.7329505245786,3
"87",17.9310344827586,76.0038431506345,3
"88",18.6206896551724,78.1648473815138,3
"89",19.3103448275862,131.950704308055,3
"90",20,87.7499063194933,3
"91",0,0.90354659136426,4
"92",0.689655172413793,0.996118830192476,4
"93",1.37931034482759,1.19728095463397,4
"94",2.06896551724138,0.992779309550629,4
"95",2.75862068965517,1.25900102271916,4
"96",3.44827586206897,1.48682271471703,4
"97",4.13793103448276,2.10185243172391,4
"98",4.82758620689655,1.88663269671006,4
"99",5.51724137931035,2.93583645486118,4
"100",6.20689655172414,2.4164930761666,4
