"","x","y",".sample"
"1",0,0.244930921822756,1
"2",0.689655172413793,2.12717154473923,1
"3",1.37931034482759,1.12215307341485,1
"4",2.06896551724138,1.12408974132184,1
"5",2.75862068965517,2.89096729822934,1
"6",3.44827586206897,4.0628749643176,1
"7",4.13793103448276,9.63350010688104,1
"8",4.82758620689655,8.56284573634921,1
"9",5.51724137931035,9.72017362195968,1
"10",6.20689655172414,8.55383010380336,1
"11",6.89655172413793,9.79116486976474,1
"12",7.58620689655172,18.4549469310181,1
"13",8.27586206896552,11.3370349027158,1
"14",8.96551724137931,18.8410746497805,1
"15",9.6551724137931,13.987811029974,1
"16",10.3448275862069,18.9268635911786,1
"17",11.0344827586207,18.7702994347325,1
"18",11.7241379310345,27.2564849506729,1
"19",12.4137931034483,32.275339156529,1
"20",13.1034482758621,43.1337957594555,1
"21",13.7931034482759,29.0436481979275,1
"22",14.4827586206897,40.5410149883088,1
"23",15.1724137931034,38.1014949003897,1
"24",15.8620689655172,53.2149326191354,1
"25",16.551724137931,53.0156060229184,1
"26",17.2413793103448,61.9053022422894,1
"27",17.9310344827586,81.553278537709,1
"28",18.6206896551724,96.7264062145521,1
"29",19.3103448275862,77.3265128816914,1
"30",20,117.947625672001,1
"31",0,0.949223831137397,2
"32",0.689655172413793,3.71044066281941,2
"33",1.37931034482759,1.88738430599695,2
"34",2.06896551724138,1.23303863453605,2
"35",2.75862068965517,2.95743197267106,2
"36",3.44827586206897,5.79598465592008,2
"37",4.13793103448276,4.04662222820018,2
"38",4.82758620689655,6.92888739435304,2
"39",5.51724137931035,9.80575234750117,2
"40",6.20689655172414,5.04194494581286,2
"41",6.89655172413793,7.3203560468028,2
"42",7.58620689655172,9.42457883203111,2
"43",8.27586206896552,13.811107884142,2
"44",8.96551724137931,13.9383644333824,2
"45",9.6551724137931,12.9195380913676,2
"46",10.3448275862069,21.1640046160106,2
"47",11.0344827586207,32.1517615131407,2
"48",11.7241379310345,25.2100397544781,2
"49",12.4137931034483,29.5879381086221,2
"50",13.1034482758621,33.2776637663528,2
"51",13.7931034482759,42.758771680059,2
"52",14.4827586206897,46.1998656222517,2
"53",15.1724137931034,54.9829955041239,2
"54",15.8620689655172,39.4514783141229,2
"55",16.551724137931,59.7395496588092,2
"56",17.2413793103448,60.4673429082303,2
"57",17.9310344827586,72.8067677970098,2
"58",18.6206896551724,76.9705124424112,2
"59",19.3103448275862,62.7885521960362,2
"60",20,88.4354413466513,2
"61",0,-0.282293130242047,3
"62",0.689655172413793,1.45625253665412,3
"63",1.37931034482759,1.92550453077649,3
"64",2.06896551724138,1.71461023734978,3
"65",2.75862068965517,3.99330158196788,3
"66",3.44827586206897,4.01962808364108,3
"67",4.13793103448276,3.68058331190722,3
"68",4.82758620689655,9.58450199334287,3
"69",5.51724137931035,8.84574850931442,3
"70",6.20689655172414,8.80340585666666,3
"71",6.89655172413793,8.57267234725986,3
"72",7.58620689655172,15.028417849599,3
"73",8.27586206896552,13.9970978211219,3
"74",8.96551724137931,19.3058209383256,3
"75",9.6551724137931,14.3728007963917,3
"76",10.3448275862069,15.042910787002,3
"77",11.0344827586207,25.6604038231543,3
"78",11.7241379310345,22.693969420881,3
"79",12.4137931034483,30.1398434719799,3
"80",13.1034482758621,28.0710973341882,3
"81",13.7931034482759,45.1309162889507,3
"82",14.4827586206897,39.1115457468423,3
"83",15.1724137931034,52.8176231380447,3
"84",15.8620689655172,46.8135602784653,3
"85",16.551724137931,41.9208472453315,3
"86",17.2413793103448,72.4577440573185,3
"87",17.9310344827586,76.080428568301,3
"88",18.6206896551724,66.7242063857278,3
"89",19.3103448275862,90.5969424070901,3
"90",20,68.5319606232377,3
"91",0,0.300128681694633,4
"92",0.689655172413793,1.8462323534519,4
"93",1.37931034482759,3.30971364664924,4
"94",2.06896551724138,3.13968177567582,4
"95",2.75862068965517,3.29581794322463,4
"96",3.44827586206897,5.08219078278455,4
"97",4.13793103448276,3.85162823826262,4
"98",4.82758620689655,9.54301927765894,4
"99",5.51724137931035,7.84526265778647,4
"100",6.20689655172414,9.22444543138765,4
"101",6.89655172413793,6.71806193534509,4
"102",7.58620689655172,10.3302823149911,4
"103",8.27586206896552,14.1131913075396,4
"104",8.96551724137931,12.185118810038,4
"105",9.6551724137931,13.3602795324011,4
"106",10.3448275862069,18.9805024670835,4
"107",11.0344827586207,19.4607973212774,4
"108",11.7241379310345,21.4657535424775,4
"109",12.4137931034483,32.3312317913161,4
"110",13.1034482758621,22.4195575711824,4
"111",13.7931034482759,50.8141252664662,4
"112",14.4827586206897,39.9063327039972,4
"113",15.1724137931034,29.5144322413078,4
"114",15.8620689655172,54.2711960683321,4
"115",16.551724137931,63.7810964179291,4
"116",17.2413793103448,74.0387095319309,4
"117",17.9310344827586,60.6067010764711,4
"118",18.6206896551724,104.572602749995,4
"119",19.3103448275862,80.9313082177561,4
"120",20,91.0647864875629,4
"121",0,2.10294227434463,5
"122",0.689655172413793,0.207888955020166,5
"123",1.37931034482759,2.44723583420488,5
"124",2.06896551724138,4.54765996516025,5
"125",2.75862068965517,3.06329628081589,5
"126",3.44827586206897,4.07410428718618,5
"127",4.13793103448276,3.60950097499193,5
"128",4.82758620689655,8.75007644378924,5
"129",5.51724137931035,9.51645406039037,5
"130",6.20689655172414,15.5469940727547,5
"131",6.89655172413793,7.4174686124527,5
"132",7.58620689655172,8.28090826479979,5
"133",8.27586206896552,16.6255377975873,5
